epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,414.515,0.8195,0.62307,1.24885,0.71796,0.64224,0.6735,0.4565,1.4932,1.36297,2.10123,0.00120831,0.00120831,0.00120831
80,419.729,0.83374,0.64607,1.24459,0.88636,0.76911,0.84492,0.61441,1.24169,0.94413,1.67319,0.00120548,0.00120548,0.00120548
81,424.914,0.83268,0.64004,1.24565,0.85589,0.79613,0.81814,0.63866,1.19159,1.13702,1.66679,0.00120265,0.00120265,0.00120265
82,430.053,0.78892,0.62539,1.21262,0.87245,0.75106,0.85185,0.54282,1.4487,1.33984,1.93628,0.00119982,0.00119982,0.00119982
83,435.239,0.82737,0.62822,1.24356,0.78409,0.7427,0.86366,0.55155,1.33565,1.16816,1.81129,0.00119699,0.00119699,0.00119699
84,440.399,0.80902,0.61051,1.23646,0.92544,0.75684,0.8308,0.60899,1.27438,0.93803,1.80179,0.00119416,0.00119416,0.00119416
85,445.563,0.81686,0.60394,1.24021,0.79721,0.71912,0.75595,0.54743,1.38978,1.26626,1.91392,0.00119133,0.00119133,0.00119133
86,450.656,0.79824,0.58604,1.23916,0.89696,0.76245,0.84731,0.58118,1.3313,0.93681,1.79167,0.0011885,0.0011885,0.0011885
87,455.764,0.8048,0.61956,1.24378,0.6378,0.75898,0.68795,0.48726,1.34482,1.20252,1.87215,0.00118567,0.00118567,0.00118567
88,460.9,0.81175,0.61226,1.22924,0.80966,0.7459,0.79894,0.53132,1.39038,1.04494,1.88762,0.00118284,0.00118284,0.00118284
89,465.996,0.79631,0.60809,1.23315,0.8468,0.70219,0.77981,0.54441,1.42397,1.24663,1.88899,0.00118001,0.00118001,0.00118001
90,471.098,0.7829,0.56529,1.19961,0.89106,0.75916,0.8371,0.60763,1.2518,0.97645,1.71211,0.00117718,0.00117718,0.00117718
91,476.252,0.78601,0.58379,1.21936,0.87941,0.77166,0.82104,0.59433,1.25108,0.94505,1.65987,0.00117435,0.00117435,0.00117435
92,481.409,0.80097,0.59903,1.21283,0.75978,0.65841,0.75288,0.53175,1.31396,0.95942,1.74605,0.00117152,0.00117152,0.00117152
93,486.551,0.77981,0.58032,1.22325,0.92408,0.74363,0.82448,0.56036,1.29005,0.86165,1.75766,0.00116869,0.00116869,0.00116869
94,491.729,0.77715,0.57426,1.21837,0.90937,0.85592,0.88598,0.63169,1.232,0.91496,1.75881,0.00116586,0.00116586,0.00116586
95,496.851,0.78294,0.58005,1.21124,0.84476,0.75591,0.80829,0.56727,1.36139,1.04441,1.81189,0.00116303,0.00116303,0.00116303
96,501.987,0.76176,0.57245,1.20522,0.93009,0.75966,0.84243,0.60681,1.21374,0.87979,1.69598,0.00116021,0.00116021,0.00116021
97,507.12,0.7623,0.58896,1.19949,0.90434,0.78649,0.81429,0.54961,1.27184,0.90403,1.74402,0.00115738,0.00115738,0.00115738
98,512.313,0.79615,0.607,1.22429,0.9017,0.75399,0.88775,0.58377,1.26479,0.82378,1.72642,0.00115455,0.00115455,0.00115455
99,517.526,0.74925,0.55236,1.18024,0.85159,0.62152,0.78014,0.53709,1.21585,1.24565,1.77389,0.00115172,0.00115172,0.00115172
100,522.846,0.7388,0.54841,1.18564,0.93438,0.75411,0.846,0.58538,1.18697,0.8226,1.68564,0.00114889,0.00114889,0.00114889
101,528.085,0.77199,0.57722,1.2039,0.88446,0.72492,0.82491,0.57408,1.43678,0.98234,2.01506,0.00114606,0.00114606,0.00114606
102,533.282,0.78643,0.57808,1.20787,0.76319,0.60373,0.64161,0.42106,1.65549,1.85281,2.1062,0.00114323,0.00114323,0.00114323
103,538.495,0.78007,0.56375,1.20996,0.79716,0.75866,0.80072,0.53973,1.46658,1.12471,1.98479,0.0011404,0.0011404,0.0011404
104,543.669,0.74745,0.56651,1.19062,0.79736,0.7338,0.79375,0.55807,1.39986,1.04847,1.87416,0.00113757,0.00113757,0.00113757
105,548.826,0.74176,0.56043,1.18901,0.91307,0.75557,0.83461,0.61415,1.25984,0.95479,1.81818,0.00113474,0.00113474,0.00113474
106,554.022,0.74992,0.57519,1.19336,0.83726,0.79613,0.85486,0.61637,1.24947,0.92616,1.85101,0.00113191,0.00113191,0.00113191
107,559.141,0.75664,0.57286,1.19636,0.88365,0.77463,0.87579,0.59999,1.21793,0.83284,1.76213,0.00112908,0.00112908,0.00112908
108,564.335,0.73893,0.55528,1.19132,0.83079,0.68303,0.76998,0.56517,1.29665,1.06148,1.78027,0.00112625,0.00112625,0.00112625
109,569.492,0.7427,0.56764,1.1774,0.91645,0.79284,0.87941,0.62522,1.20245,0.83877,1.61794,0.00112342,0.00112342,0.00112342
110,574.647,0.72291,0.56024,1.18739,0.90897,0.75341,0.8237,0.56476,1.33964,1.06009,1.84988,0.00112059,0.00112059,0.00112059
111,582.196,0.76311,0.57414,1.21123,0.9566,0.75168,0.84616,0.57197,1.41582,0.9968,1.91476,0.00111776,0.00111776,0.00111776
112,587.508,0.74424,0.58235,1.1965,0.85929,0.74208,0.8204,0.60727,1.26702,0.99488,1.70349,0.00111493,0.00111493,0.00111493
113,592.739,0.71975,0.54872,1.17499,0.93767,0.77615,0.82442,0.5956,1.31142,0.99506,1.78948,0.0011121,0.0011121,0.0011121
114,598.022,0.70099,0.5229,1.17644,0.89045,0.65395,0.82367,0.6012,1.25586,1.22118,1.7925,0.00110928,0.00110928,0.00110928
115,603.306,0.7061,0.53535,1.15941,0.89251,0.70334,0.81284,0.59151,1.18859,0.95582,1.69143,0.00110645,0.00110645,0.00110645
116,608.586,0.70705,0.53008,1.16338,0.88217,0.79496,0.85889,0.61184,1.26196,0.83411,1.71759,0.00110362,0.00110362,0.00110362
117,613.878,0.71558,0.53603,1.16381,0.86263,0.78464,0.80646,0.57942,1.20665,1.00229,1.70334,0.00110079,0.00110079,0.00110079
118,619.128,0.72262,0.53169,1.17794,0.83659,0.73419,0.78262,0.5842,1.22117,1.07795,1.71767,0.00109796,0.00109796,0.00109796
119,624.397,0.71915,0.53979,1.18112,0.83092,0.73213,0.79958,0.57065,1.30101,1.06377,1.80943,0.00109513,0.00109513,0.00109513
120,629.693,0.70399,0.52361,1.17131,0.88494,0.68923,0.81864,0.61615,1.23346,1.1814,1.66688,0.0010923,0.0010923,0.0010923
121,635.012,0.68255,0.52068,1.1488,0.87814,0.76817,0.78444,0.59841,1.21006,1.16047,1.70712,0.00108947,0.00108947,0.00108947
122,640.337,0.68502,0.52287,1.15407,0.9188,0.77335,0.82865,0.62153,1.1551,0.98999,1.67765,0.00108664,0.00108664,0.00108664
123,645.626,0.71489,0.52759,1.1602,0.7681,0.80199,0.80224,0.59636,1.21663,1.07103,1.73797,0.00108381,0.00108381,0.00108381
124,650.946,0.69904,0.53151,1.15964,0.88961,0.80657,0.84046,0.60983,1.27761,0.78591,1.79155,0.00108098,0.00108098,0.00108098
125,656.254,0.68716,0.50476,1.14491,0.97681,0.72717,0.81212,0.6266,1.15527,0.82709,1.62828,0.00107815,0.00107815,0.00107815
126,661.615,0.70115,0.52103,1.16823,0.95559,0.77821,0.86501,0.62611,1.19038,0.86832,1.63301,0.00107532,0.00107532,0.00107532
127,666.943,0.6821,0.50554,1.14739,0.90127,0.79404,0.85307,0.62945,1.18093,0.90087,1.67969,0.00107249,0.00107249,0.00107249
128,672.314,0.72975,0.53977,1.16314,0.92895,0.69362,0.79114,0.55384,1.36961,1.13145,1.841,0.00106966,0.00106966,0.00106966
129,677.66,0.73412,0.52264,1.16235,0.92753,0.71466,0.82568,0.57009,1.36642,0.93696,1.86816,0.00106683,0.00106683,0.00106683
130,682.976,0.70229,0.52102,1.16505,0.92761,0.76491,0.85097,0.61914,1.26301,0.85813,1.74495,0.001064,0.001064,0.001064
131,688.364,0.66767,0.50032,1.14442,0.94461,0.68316,0.79057,0.55087,1.41825,0.99499,1.85652,0.00106118,0.00106118,0.00106118
132,693.714,0.67219,0.48322,1.13644,0.96519,0.72656,0.84131,0.5947,1.2662,0.85952,1.73979,0.00105835,0.00105835,0.00105835
133,699.064,0.67966,0.49815,1.15042,0.95265,0.77066,0.85534,0.60942,1.26896,0.81382,1.74887,0.00105552,0.00105552,0.00105552
134,704.399,0.69083,0.5166,1.16651,0.95688,0.74788,0.8704,0.63728,1.18972,0.80374,1.65799,0.00105269,0.00105269,0.00105269
135,709.703,0.67395,0.49592,1.13738,0.9379,0.75825,0.83314,0.63474,1.18877,0.87873,1.71363,0.00104986,0.00104986,0.00104986
136,715.022,0.66634,0.49181,1.13723,0.89781,0.76292,0.85379,0.60774,1.22634,0.88779,1.76889,0.00104703,0.00104703,0.00104703
137,720.301,0.67274,0.49577,1.15622,0.88539,0.77701,0.87488,0.62199,1.24007,0.91366,1.78159,0.0010442,0.0010442,0.0010442
138,725.613,0.65726,0.48773,1.12297,0.92473,0.73333,0.82974,0.58786,1.34028,0.96549,1.91071,0.00104137,0.00104137,0.00104137
139,730.954,0.66693,0.47972,1.14747,0.90394,0.78898,0.83218,0.6076,1.328,0.86328,1.73719,0.00103854,0.00103854,0.00103854
140,736.314,0.66186,0.48967,1.1299,0.93896,0.67627,0.83025,0.58921,1.26414,1.00071,1.76052,0.00103571,0.00103571,0.00103571
141,741.583,0.66588,0.49371,1.13935,0.92204,0.74533,0.8274,0.60591,1.26195,0.92125,1.80868,0.00103288,0.00103288,0.00103288
142,746.903,0.66911,0.50986,1.13578,0.77086,0.75737,0.8271,0.58317,1.28139,0.87512,1.75874,0.00103005,0.00103005,0.00103005
143,752.191,0.65521,0.50612,1.13071,0.89846,0.79175,0.85497,0.60268,1.34055,0.8682,1.81753,0.00102722,0.00102722,0.00102722
144,757.529,0.66931,0.50495,1.14234,0.88587,0.78922,0.86949,0.60553,1.26769,0.81079,1.73727,0.00102439,0.00102439,0.00102439
145,762.785,0.64554,0.47756,1.11684,0.93207,0.77155,0.87581,0.60172,1.29306,0.81584,1.71063,0.00102156,0.00102156,0.00102156
146,768.089,0.67029,0.47679,1.13529,0.95538,0.75584,0.83231,0.63968,1.09142,0.93452,1.55017,0.00101873,0.00101873,0.00101873
147,773.312,0.66246,0.4611,1.1304,0.94371,0.7748,0.85123,0.65398,1.13921,0.87208,1.5994,0.0010159,0.0010159,0.0010159
148,778.664,0.64729,0.47187,1.12008,0.97618,0.70791,0.83928,0.62256,1.272,0.98814,1.69441,0.00101308,0.00101308,0.00101308
149,783.92,0.64279,0.45385,1.1178,0.88241,0.78729,0.85725,0.6442,1.18902,1.00497,1.70918,0.00101025,0.00101025,0.00101025
150,789.216,0.66426,0.48066,1.13058,0.9463,0.80916,0.8561,0.60801,1.30332,0.79154,1.82093,0.00100742,0.00100742,0.00100742
151,794.474,0.62446,0.45582,1.10762,0.94593,0.82504,0.87258,0.63654,1.32342,0.82194,1.83651,0.00100459,0.00100459,0.00100459
152,799.706,0.64265,0.47297,1.13151,0.8729,0.74469,0.80018,0.56451,1.40986,0.9192,1.96699,0.00100176,0.00100176,0.00100176
153,804.92,0.62827,0.46915,1.12685,0.89377,0.70911,0.81907,0.59403,1.34624,0.94312,1.8956,0.000998928,0.000998928,0.000998928
154,810.109,0.64224,0.47556,1.12841,0.8615,0.78953,0.84185,0.61118,1.26554,0.79622,1.72507,0.000996099,0.000996099,0.000996099
155,815.274,0.63136,0.46147,1.11506,0.9396,0.70105,0.80908,0.61577,1.22373,0.95482,1.71925,0.000993269,0.000993269,0.000993269
156,820.474,0.63518,0.47142,1.12641,0.8345,0.85921,0.8906,0.62071,1.19822,0.76742,1.74475,0.00099044,0.00099044,0.00099044
157,825.771,0.642,0.46315,1.12641,0.81831,0.75136,0.85322,0.62936,1.21267,0.80612,1.7201,0.00098761,0.00098761,0.00098761
158,831.002,0.6357,0.4723,1.11975,0.90389,0.78215,0.84697,0.6092,1.24301,0.74944,1.77838,0.000984781,0.000984781,0.000984781
159,836.19,0.63714,0.45737,1.1225,0.81632,0.7652,0.86832,0.5965,1.31492,0.85858,1.80624,0.000981952,0.000981952,0.000981952
160,841.442,0.62959,0.45229,1.1127,0.79287,0.84863,0.79897,0.5779,1.27521,0.83651,1.75792,0.000979122,0.000979122,0.000979122
161,846.633,0.63009,0.44909,1.10445,0.88418,0.75264,0.85624,0.63228,1.18321,0.7796,1.58933,0.000976293,0.000976293,0.000976293
162,851.864,0.60904,0.45153,1.09519,0.86118,0.75196,0.82951,0.62342,1.1695,0.85739,1.59227,0.000973463,0.000973463,0.000973463
163,857.091,0.61274,0.44202,1.10147,0.90857,0.74363,0.86474,0.65451,1.19359,0.78386,1.59899,0.000970634,0.000970634,0.000970634
164,862.324,0.60234,0.4406,1.09955,0.93192,0.7435,0.8572,0.63719,1.22774,0.82798,1.70112,0.000967805,0.000967805,0.000967805
165,867.574,0.60259,0.43954,1.09195,0.93148,0.78882,0.85801,0.59701,1.29388,0.86232,1.83474,0.000964975,0.000964975,0.000964975
166,872.935,0.60437,0.43579,1.09879,0.94237,0.81912,0.86917,0.62949,1.26936,0.80384,1.83575,0.000962146,0.000962146,0.000962146
167,878.955,0.59045,0.43118,1.09439,0.92669,0.79365,0.88107,0.63732,1.31178,0.7733,1.8134,0.000959316,0.000959316,0.000959316
168,884.092,0.61387,0.45715,1.10965,0.97081,0.74837,0.85401,0.64263,1.3014,0.81665,1.81216,0.000956487,0.000956487,0.000956487
169,889.183,0.63715,0.45634,1.1049,0.93017,0.76149,0.80868,0.58584,1.35869,0.86289,1.92581,0.000953657,0.000953657,0.000953657
170,894.319,0.60755,0.43403,1.10527,0.84981,0.84621,0.87966,0.6621,1.16891,0.86799,1.69226,0.000950828,0.000950828,0.000950828
171,899.391,0.6203,0.4269,1.10141,0.87073,0.76937,0.87183,0.60878,1.26933,0.7207,1.72976,0.000947999,0.000947999,0.000947999
172,904.529,0.62103,0.42925,1.10178,0.93302,0.77847,0.85146,0.62143,1.21582,0.75487,1.74576,0.000945169,0.000945169,0.000945169
173,909.621,0.62122,0.44042,1.11646,0.92092,0.74184,0.8463,0.61152,1.30239,0.91046,1.79193,0.00094234,0.00094234,0.00094234
174,914.833,0.60978,0.44806,1.10681,0.91496,0.76983,0.83305,0.58668,1.39367,0.95855,1.92154,0.00093951,0.00093951,0.00093951
175,919.933,0.59077,0.42169,1.094,0.92794,0.77718,0.84286,0.64494,1.16174,0.83074,1.66738,0.000936681,0.000936681,0.000936681
176,925.032,0.59739,0.42582,1.09001,0.925,0.78458,0.84012,0.62442,1.22838,0.7819,1.74649,0.000933851,0.000933851,0.000933851
177,930.069,0.59945,0.4331,1.10289,0.88311,0.7585,0.85768,0.64165,1.18701,0.73498,1.6795,0.000931022,0.000931022,0.000931022
178,935.134,0.59944,0.43229,1.09069,0.78875,0.79478,0.82271,0.62437,1.18513,0.70848,1.65224,0.000928193,0.000928193,0.000928193
179,940.145,0.59155,0.43429,1.09336,0.92881,0.74178,0.83876,0.63683,1.28335,0.81894,1.75815,0.000925363,0.000925363,0.000925363
180,945.185,0.6092,0.4387,1.11538,0.78642,0.83549,0.85851,0.63186,1.20159,0.73201,1.70591,0.000922534,0.000922534,0.000922534
181,950.192,0.6074,0.43099,1.09784,0.79779,0.82963,0.84291,0.62407,1.1864,0.74759,1.64982,0.000919704,0.000919704,0.000919704
182,955.243,0.59042,0.40584,1.08938,0.88637,0.87154,0.93265,0.6568,1.24405,0.75667,1.74085,0.000916875,0.000916875,0.000916875
183,960.375,0.58729,0.43672,1.0944,0.8979,0.83062,0.8745,0.64939,1.23986,0.71847,1.6933,0.000914046,0.000914046,0.000914046
184,965.454,0.61254,0.43518,1.09339,0.93367,0.79918,0.86206,0.65494,1.17573,0.65387,1.64666,0.000911216,0.000911216,0.000911216
185,970.548,0.61107,0.43869,1.10638,0.93655,0.79203,0.85233,0.65793,1.21022,0.6473,1.72444,0.000908387,0.000908387,0.000908387
186,975.616,0.58853,0.42636,1.08264,0.93114,0.90324,0.93246,0.6661,1.23072,0.70375,1.71678,0.000905557,0.000905557,0.000905557
